coagulant,round,date,sample,dm_real,dm_expected,dose,volume,ntu,efficiency,removal,supernatant_ph,supernatant_ec,subnatant_proportion,subnatant_perc_dm,subnatant_ph,subnatant_ec,subnatant_gr_dm,dm_to_subnatant,ph_inisup,ph_inisub,ec_inisub,ec_inisup,turb_ini,effluent,subnatant_gr_dm_1000,dose_mg,dm_si,water_ml,supernatant,subnatant,vol_input_corrected,dm_input_corrected,treatment,dm_realgl
fes,4,10/12/2021,4,0.0093,0.01,1454.85,12,11.34,0.9913,1293.66,4.21,1912,0.096669245,0.098484848,4,818,7.75469697,0.900455605,6.36,6.22,565,1426,1305,800.08,9.692401972,1163.996388,0.900455985,4,732.58,78.74,811.32,8.611970352,fes,9.3
fes,4,10/12/2021,5,0.0093,0.01,1697.31,14,8.55,0.9934,1296.452,3.9,2030,0.095875769,0.092445328,4.07,851,7.2144334,0.819257486,6.36,6.22,565,1426,1305,800.09,9.017027334,1358.000758,0.819257419,2,732.06,78.04,810.1,8.806063443,fes,9.3
fes,4,10/12/2021,6,0.0093,0.01,1939.73,16,6.94,0.9947,1298.06,3.61,2190,0.099744528,0.096133751,3.79,971,7.807021944,0.867422824,6.36,6.22,565,1426,1305,800.11,9.757435783,1551.99737,0.86742308,0,727.98,81.21,809.19,9.000249623,fes,9.3
fes,4,16/12/2021,1,0.0193,0.02,0,0,4221,0,0,6.2,2190,0.106379136,0.103703704,6.1,884,9.162222222,0.592029359,6.2,6.1,884,2190,4221,800.12,11.45106012,0,0.592029351,35,738.7,88.35,827.05,15.47595924,control,19.3
fes,4,16/12/2021,2,0.0193,0.02,1818.61,15,271.4,0.9357,3949.6,4.8,2400,0.140754182,0.118129614,4.93,1023,13.83652174,0.817288024,6.2,6.1,884,2190,4221,800.06,17.2943551,1454.997117,0.817288153,20,714.06,117.13,831.19,16.92979872,fes,19.3
fes,4,16/12/2021,3,0.0193,0.02,2424.94,20,47.02,0.9889,4173.98,4.41,2520,0.157200422,0.11676397,4.57,1084,15.30542118,0.878913471,6.2,6.1,884,2190,4221,800.02,19.13129819,1940.000499,0.878913435,15,701.98,131.08,833.06,17.41402503,fes,19.3
fes,4,16/12/2021,4,0.0193,0.02,3030.91,25,20.06,0.9952,4200.94,4.01,2700,0.162916162,0.109000826,4.2,1213,14.81212221,0.827475342,6.2,6.1,884,2190,4221,800.09,18.51307004,2425.000782,0.827475296,10,694.57,135.89,830.46,17.90037898,fes,19.3
fes,4,16/12/2021,5,0.0193,0.02,3636.82,30,14.1,0.9967,4206.9,3.6,2970,0.163469608,0.110759494,3.8,1387,15.10205696,0.821364834,6.2,6.1,884,2190,4221,800.15,18.87403232,2910.001523,0.821364756,5,692.59,136.35,828.94,18.3865395,fes,19.3
fes,4,16/12/2021,6,0.0193,0.02,4243.11,35,14.51,0.9966,4206.49,3.27,3330,0.164132755,0.112824675,3.49,1506,15.44456981,0.818430564,6.2,6.1,884,2190,4221,800.12,19.30281684,3394.997173,0.818430677,0,690.25,136.89,827.14,18.87095924,fes,19.3
fes,4,17/12/2021,1,0.0191,0.02,0,0,3269.5,0,0,6.22,2080,0.116509644,0.108660131,6.24,818,10.52156046,0.68907697,6.22,6.24,818,2080,3269.5,800.08,13.15063551,0,0.689076961,35,730.67,96.83,827.5,15.26906416,control,19.1
fes,4,17/12/2021,2,0.0191,0.02,1818.64,15,218.9,0.933,3050.6,4.79,2270,0.142978938,0.120607029,4.94,957,14.36067891,0.858712955,6.22,6.24,818,2080,3269.5,800.05,17.94972678,1455.002932,0.858712794,20,712.68,119.07,831.75,16.72349162,fes,19.1
fes,4,17/12/2021,3,0.0191,0.02,2424.85,20,47.3,0.9855,3222.2,4.43,2390,0.156567232,0.112286412,4.56,1056,14.651131,0.851389612,6.22,6.24,818,2080,3269.5,800.05,18.3127692,1940.001243,0.85138954,15,701.22,130.48,831.7,17.20849162,fes,19.1
fes,4,17/12/2021,4,0.0191,0.02,3030.72,25,20.66,0.9937,3248.84,4.04,2540,0.164670156,0.112619808,4.22,1160,15.4503115,0.873135282,6.22,6.24,818,2080,3269.5,800.14,19.30951021,2425.000301,0.873135258,10,691.08,137.19,828.27,17.69520922,fes,19.1
fes,4,17/12/2021,5,0.0191,0.02,3637.09,30,15.89,0.9951,3253.61,3.63,2780,0.166794718,0.115930599,3.85,1302,16.10739748,0.886031769,6.22,6.24,818,2080,3269.5,800.09,20.131982,2909.999338,0.886031792,5,687.26,138.94,826.2,18.179255,fes,19.1
fes,4,17/12/2021,6,0.0191,0.02,4243.27,35,15.35,0.9953,3254.15,3.3,3140,0.167463656,0.112865036,3.51,1448,15.77063141,0.844964421,6.22,6.24,818,2080,3269.5,800.09,19.71107177,3394.997894,0.844964507,0,686.43,139.73,826.16,18.664255,fes,19.1
fes,4,8/12/2021,1,0.0295,0.03,0,0,7485,0,0,6.26,3400,0.151162514,0.123993559,6.25,1189,15.73602254,0.666486226,6.26,6.25,1189,3400,7485,800.14,19.66658652,0,0.666486235,45,711.74,126.91,838.65,23.61042425,control,29.5
fes,4,8/12/2021,2,0.0295,0.03,2424.39,20,1564.5,0.791,5920.5,4.99,3670,0.198605107,0.126841244,5.15,1367,21.09369885,0.825514171,6.26,6.25,1189,3400,7485,800.2,26.36053343,1939.996878,0.825514283,20,669.78,166.3,836.08,25.55219473,fes,29.5
fes,4,8/12/2021,3,0.0295,0.03,3030.87,25,296,0.9605,7189,4.74,3800,0.206648987,0.129109864,4.88,1533,22.33471532,0.857897597,6.26,6.25,1189,3400,7485,800.1,27.91490479,2424.999087,0.857897639,10,663.37,172.99,836.36,26.03424394,fes,29.5
fes,4,8/12/2021,4,0.0295,0.03,3637,30,84.58,0.9887,7400.42,4.51,3920,0.223660597,0.121989122,4.65,1610,22.80464646,0.85991866,6.26,6.25,1189,3400,7485,800.11,28.50188907,2910.00007,0.859918669,8,648.55,186.94,835.49,26.51953902,fes,29.5
fes,4,8/12/2021,5,0.0295,0.03,4242.48,35,41.61,0.9944,7443.39,4.24,4130,0.232034798,0.124188312,4.41,1707,24.04782468,0.890383988,6.26,6.25,1189,3400,7485,800.24,30.05076562,3395.002195,0.890383927,3,639.31,193.64,832.95,27.00837504,fes,29.5
fes,4,8/12/2021,6,0.0295,0.03,5455.02,45,23.08,0.9969,7461.92,3.68,4870,0.236896601,0.124692371,3.97,1856,24.82001641,0.887170434,6.26,6.25,1189,3400,7485,800.18,31.01804145,4364.997904,0.887170511,0,634.71,199.05,833.76,27.97660457,fes,29.5
pfs,1,8/02/2021,1,0.0056,0.005,0,0,984.7,0,0,6.92,836,0.042024024,0.06940874,6.53,294,2.343239075,0.525560424,6.92,6.53,294,836,984.7,800.92,2.925684306,0,0.525560424,5,768.78,33.76,802.54,4.458553132,control,5.6
pfs,1,8/02/2021,2,0.0056,0.005,179.4262859,0.3,180.7,0.816492333,804,6.1,930,0.065413337,0.073713491,6.31,275,3.867746871,0.841315664,6.92,6.53,294,836,984.7,800.05,4.834381439,143.55,0.841315664,4.7,748.98,52.47,801.45,4.597260025,pfs,5.6
pfs,1,8/02/2021,3,0.0056,0.005,358.4538168,0.6,7.109,0.992780542,977.591,5.15,1080,0.030421421,0.086492891,5.19,384,2.114751185,0.44560812,6.92,6.53,294,836,984.7,800.94,2.640336586,287.1,0.44560812,4.4,753.87,24.45,778.32,4.745764468,pfs,5.6
pfs,1,8/02/2021,4,0.0056,0.005,538.2586741,0.9,4.686,0.99524119,980.014,4.2,1171,0.068755526,0.073654391,4.12,543,4.066458924,0.832518461,6.92,6.53,294,836,984.7,800.08,5.082565398,430.65,0.832518461,4.1,746.52,55.21,801.73,4.884527029,pfs,5.6
pfs,1,8/02/2021,5,0.0056,0.005,717.6244157,1.2,6.571,0.993326902,978.129,3.42,1372,0.071722867,0.073373676,3.5,656,4.227791225,0.840780755,6.92,6.53,294,836,984.7,800.14,5.283814364,574.2,0.840780755,3.8,744.21,57.62,801.83,5.028411037,pfs,5.6
pfs,1,8/02/2021,6,0.0056,0.005,897.1762853,1.5,53.28,0.94589215,931.42,2.98,1697,0.064486016,0.084494774,3.05,950,4.377674216,0.84654289,6.92,6.53,294,836,984.7,800.01,5.47202437,717.75,0.84654289,3.5,747.18,51.81,798.99,5.171237354,pfs,5.6
pfs,1,9/02/2021,1,0.01,0.01,0,0,1618.5,0,0,6.8,1422,0.092432192,0.076493579,6.7,475,5.714070352,0.715387693,6.8,6.7,475,1422,1618.5,800.88,7.134739726,0,0.715387693,10,732.49,74.7,807.19,7.987375809,control,10
pfs,1,9/02/2021,2,0.01,0.01,358.8256615,0.6,537.6,0.667840593,1080.9,6.05,1691,0.110308333,0.076822917,6.19,506,6.838007813,0.827165383,6.8,6.7,475,1422,1618.5,800.11,8.546334645,287.1,0.827165383,9.4,717.04,89.01,806.05,8.266796407,pfs,10
pfs,1,9/02/2021,3,0.01,0.01,717.4271578,1.2,25.44,0.984281742,1593.06,5.16,1914,0.101011226,0.096145518,5.2,640,7.846435686,0.91702645,6.8,6.7,475,1422,1618.5,800.36,9.803632973,574.2,0.91702645,8.8,724.75,81.61,806.36,8.556389719,pfs,10
pfs,1,9/02/2021,4,0.01,0.01,1076.490439,1.8,4.763,0.997057152,1613.737,4.24,2100,0.111483935,0.087967644,4.3,862,7.920606673,0.895905355,6.8,6.7,475,1422,1618.5,800.1,9.899520902,861.3,0.895905355,8.2,716,90.04,806.04,8.840896674,pfs,10
pfs,1,9/02/2021,5,0.01,0.01,1433.868974,2.4,7.277,0.995503862,1611.223,3.46,2320,0.109126199,0.09310889,3.47,988,8.218721725,0.899590001,6.8,6.7,475,1422,1618.5,800.91,10.26172944,1148.4,0.899590001,7.6,718.6,88.27,806.87,9.136075006,pfs,10
pfs,1,9/02/2021,6,0.01,0.01,1792.940647,3,73.98,0.95429101,1544.52,2.88,2720,0.11412728,0.095408163,2.97,1213,8.816668367,0.935904145,6.8,6.7,475,1422,1618.5,800.64,11.01202584,1435.5,0.935904145,7,715.51,92.41,807.92,9.420482229,pfs,10
pfs,1,11/02/2012,1,0.022,0.02,0,0,4045,0,0,6.64,2490,0.143734034,0.106898368,6.7,846,12.39058978,0.704943716,6.64,6.7,846,2490,4045,800.19,15.48455965,0,0.704943716,10,690.04,115.91,805.95,17.57670791,control,22
pfs,1,11/02/2012,2,0.022,0.02,717.6782322,1.2,1677,0.585414091,2368,5.98,2990,0.159948935,0.105190629,6.17,937,13.57485071,0.747987819,6.64,6.7,846,2490,4045,800.08,16.9668667,574.2,0.747987819,8.8,677.23,129.05,806.28,18.14849169,pfs,22
pfs,1,11/02/2012,3,0.022,0.02,1434.603373,2.4,63.89,0.984205192,3981.11,5.18,3310,0.179556035,0.109428768,6.25,1157,15.65816242,0.835908156,6.64,6.7,846,2490,4045,800.5,19.56047773,1148.4,0.835908156,7.6,652.35,143.09,795.44,18.73191727,pfs,22
pfs,1,11/02/2012,4,0.022,0.02,2152.846341,3.6,19.63,0.995147095,4025.37,4.42,3580,0.191392838,0.098025868,4.42,1302,15.13617427,0.784321566,6.64,6.7,846,2490,4045,800.15,18.91667096,1722.6,0.784321566,6.4,650.81,154.41,805.22,19.29842928,pfs,22
pfs,1,11/02/2012,5,0.022,0.02,2870.748809,4.8,22.82,0.994358467,4022.18,3.72,3820,0.196186231,0.111340206,3.82,1477,17.64074227,0.887768903,6.64,6.7,846,2490,4045,800.07,22.04899855,2296.8,0.887768903,5.2,647.12,158.44,805.56,19.87087203,pfs,22
pfs,1,11/02/2012,6,0.022,0.02,3586.598041,6,196.1,0.951520396,3848.9,3.03,4270,0.196189699,0.109328831,3.13,1684,17.34939215,0.848211891,6.64,6.7,846,2490,4045,800.48,21.67373594,2871,0.848211891,4,648.67,158.69,807.36,20.45407795,pfs,22
pfs,1,12/02/2021,1,0.0322,0.03,0,0,7415,0,0,6.6,3590,0.185661628,0.119469027,6.73,1023,17.93230088,0.694369702,6.6,6.73,1023,3590,7415,800.85,22.39158505,0,0.694369702,12,657.55,150.1,807.65,25.82529284,control,32.2
pfs,1,12/02/2021,2,0.0322,0.03,1433.868974,2.4,2060.5,0.72211733,5354.5,5.75,4330,0.232902811,0.123026927,5.83,1485,23.16104921,0.85859167,6.6,6.73,1023,3590,7415,800.91,28.91841681,1148.4,0.85859167,9.6,618.89,188.26,807.15,26.97562768,pfs,32.2
pfs,1,12/02/2021,3,0.0322,0.03,2869.314278,4.8,41.6,0.994389751,7373.4,4.67,4850,0.255697238,0.124926225,4.87,1645,25.7772772,0.917019743,6.6,6.73,1023,3590,7415,800.47,32.20267743,2296.8,0.917019743,7.2,598.72,206.34,805.06,28.10983884,pfs,32.2
pfs,1,12/02/2021,4,0.0322,0.03,4304.562947,7.2,216.8,0.970761969,7198.2,3.22,5600,0.275482642,0.11825141,3.56,2060,22.91475826,0.783284902,6.6,6.73,1023,3590,7415,800.36,28.63056407,3445.2,0.783284902,4.8,508.06,193.78,701.84,29.25469163,pfs,32.2
pfs,1,12/02/2021,5,0.0322,0.03,5736.407003,9.6,731.9,0.901294673,6683.1,2.89,6090,0.274157777,0.125912409,3.05,2260,27.86063869,0.915967141,6.6,6.73,1023,3590,7415,800.78,34.79187628,4593.6,0.915967141,2.4,585.43,221.27,806.7,30.41663552,pfs,32.2
pfs,2,29/04/2021,1,0.0058,0.005,0,0,823.8,0,0,7.09,788,0.044163446,0.077287066,6.87,331,2.729006309,0.58388671,7.09,6.87,331,788,823.8,800.6,3.40870136,0,0.58388671,1.5,762.84,35.31,798.15,4.673862692,control,5.8
pfs,2,29/04/2021,2,0.0058,0.005,179.3814433,0.3,221.1,0.731609614,602.7,6.42,930,0.053233937,0.0816,6.71,395,3.472896,0.721210712,7.09,6.87,331,788,823.8,800.25,4.339763824,143.55,0.721210712,1.2,755.58,42.56,798.14,4.815369409,pfs,5.8
pfs,2,29/04/2021,3,0.0058,0.005,358.8301462,0.6,22,0.973294489,801.8,5.74,1072,0.06115657,0.073608618,5.88,422,3.597989228,0.725687274,7.09,6.87,331,788,823.8,800.1,4.496924419,287.1,0.725687274,0.9,748,48.88,796.88,4.958043717,pfs,5.8
pfs,2,29/04/2021,4,0.0058,0.005,538.3057712,0.9,1.225,0.998512989,822.575,4.68,1212,0.066273048,0.073339941,4.87,529,3.88555005,0.761713002,7.09,6.87,331,788,823.8,800.01,4.856876851,430.65,0.761713002,0.6,744.8,52.98,797.78,5.101068301,pfs,5.8
pfs,2,29/04/2021,5,0.0058,0.005,717.4809446,1.2,1.011,0.99877276,822.789,4.08,1338,0.0665125,0.078350515,4.32,611,4.169030928,0.794659463,7.09,6.87,331,788,823.8,800.3,5.209335159,574.2,0.794659463,0.3,741.75,53.21,794.96,5.246311307,pfs,5.8
pfs,2,29/04/2021,6,0.0058,0.005,897.0977902,1.5,5.866,0.99287934,817.934,3.49,1519,0.065219294,0.099492386,3.68,703,5.188527919,0.962875349,7.09,6.87,331,788,823.8,800.08,6.485011397,717.75,0.962875349,0,744.2,52.15,796.35,5.388576958,pfs,5.8
pfs,2,30/04/2021,1,0.011,0.01,0,0,1198,0,0,6.75,1410,0.078964971,0.101080247,7.09,579,6.443865741,0.73179075,6.75,7.09,579,1410,1198,800.18,8.053020246,0,0.73179075,10,742.17,63.75,805.92,8.805612448,control,11
pfs,2,30/04/2021,2,0.011,0.01,358.7180608,0.6,411.5,0.656510851,786.5,6.23,1547,0.090170734,0.099056604,6.66,671,7.214292453,0.793251574,6.75,7.09,579,1410,1198,800.35,9.013921975,287.1,0.793251574,9.4,733.39,72.83,806.22,9.094583219,pfs,11
pfs,2,30/04/2021,3,0.011,0.01,717.0150596,1.2,40.29,0.966368948,1157.71,5.58,1919,0.093033897,0.116994022,5.65,751,8.80146029,0.937636723,6.75,7.09,579,1410,1198,800.82,10.99056004,574.2,0.937636723,8.8,731.68,75.23,806.91,9.386855353,pfs,11
pfs,2,30/04/2021,4,0.011,0.01,1075.495729,1.8,3.615,0.996982471,1194.385,4.75,2050,0.103635015,0.098127824,4.79,875,8.225074241,0.850209332,6.75,7.09,579,1410,1198,800.84,10.27055872,861.3,0.850209332,8.2,723.23,83.82,807.05,9.674175444,pfs,11
pfs,2,30/04/2021,5,0.011,0.01,1434.155479,2.4,2.376,0.998016694,1195.624,4.1,2220,0.107411757,0.100884035,4.17,963,8.764804992,0.879975318,6.75,7.09,579,1410,1198,800.75,10.9457446,1148.4,0.879975318,7.6,721.97,63.63,785.6,9.960285035,pfs,11
pfs,2,30/04/2021,6,0.011,0.01,1793.411042,3,19.71,0.983547579,1178.29,3.45,2610,0.111032812,0.102475928,3.61,1132,9.203363136,0.898426952,6.75,7.09,579,1410,1198,800.43,11.49802373,1435.5,0.898426952,7,719.05,70.14,789.19,10.24386358,pfs,11
pfs,2,3/05/2021,1,0.022,0.02,0,0,3036,0,0,6.59,2600,0.128143133,0.120273349,6.92,718,12.43025057,0.705818828,6.59,6.92,718,2600,3036,800.34,15.53121245,0,0.705818828,10,701.93,103.35,805.28,17.61110653,control,22
pfs,2,3/05/2021,2,0.022,0.02,717.1404306,1.2,1581.5,0.479084321,1454.5,6.12,2950,0.138699437,0.123526844,6.5,992,13.81647752,0.759448055,6.59,6.92,718,2600,3036,800.68,17.25592936,574.2,0.759448055,8.8,693.29,111.85,805.14,18.19278807,pfs,22
pfs,2,3/05/2021,3,0.022,0.02,1435.015682,2.4,145,0.952239789,2891,5.53,3240,0.155951347,0.13135187,5.7,1194,16.50436242,0.879858841,6.59,6.92,718,2600,3036,800.27,20.62349259,1148.4,0.879858841,7.6,678.34,125.65,803.99,18.75796621,pfs,22
pfs,2,3/05/2021,4,0.022,0.02,2151.797537,3.6,15.61,0.994858366,3020.39,4.76,3540,0.171193497,0.115030675,4.85,1378,15.89263804,0.821830062,6.59,6.92,718,2600,3036,800.54,19.85239718,1722.6,0.821830062,6.4,667.17,138.16,805.33,19.33810744,pfs,22
pfs,2,3/05/2021,5,0.022,0.02,2870.103093,4.8,7.941,0.997384387,3028.059,4.18,3910,0.18027569,0.119047619,4.29,1428,17.32857143,0.870523246,6.59,6.92,718,2600,3036,800.25,21.65394743,2296.8,0.870523246,5.2,659.84,145.56,805.4,19.90592612,pfs,22
pfs,2,3/05/2021,6,0.022,0.02,3585.567809,6,38.12,0.987444005,2997.88,3.49,4380,0.184926762,0.126629423,3.58,1667,18.92856611,0.92378413,6.59,6.92,718,2600,3036,800.71,23.63972738,2871,0.92378413,4,656.68,149.48,806.16,20.49024821,pfs,22
pfs,2,5/05/2021,1,0.031,0.03,0,0,6085,0,0,6.64,3460,0.165615279,0.131690412,6.73,1016,17.59778976,0.708945874,6.64,6.73,1016,3460,6085,800.19,21.99201409,0,0.708945874,12,672.31,133.63,805.94,24.82247291,control,31
pfs,2,5/05/2021,2,0.031,0.03,1435.302646,2.4,2470.5,0.594001643,3614.5,5.95,3520,0.207017066,0.132038835,6.31,1319,22.05576699,0.84933128,6.64,6.73,1016,3460,6085,800.11,27.56591842,1148.4,0.84933128,9.6,638.83,167.04,805.87,25.96839126,pfs,31
pfs,2,5/05/2021,3,0.031,0.03,2868.669206,4.8,62.17,0.989783073,6022.83,5.1,4280,0.229873825,0.125573634,5.15,1553,23.33534835,0.860018495,6.64,6.73,1016,3460,6085,800.65,29.14550472,2296.8,0.860018495,7.2,621.94,185.83,807.77,27.13354245,pfs,31
pfs,2,5/05/2021,4,0.031,0.03,4305.746494,7.2,50.5,0.991700904,6034.5,4.12,4860,0.245156575,0.135555556,4.14,1840,26.8278,0.949114991,6.64,6.73,1016,3460,6085,800.14,33.52888245,3445.2,0.949114991,4.8,607.68,197.91,805.59,28.26612188,pfs,31
pfs,2,5/05/2021,5,0.031,0.03,5741.354098,9.6,95.75,0.984264585,5989.25,3.27,5680,0.235736033,0.122263527,3.38,2100,23.28753408,0.79174369,6.64,6.73,1016,3460,6085,800.09,29.10614315,4593.6,0.79174369,2.4,615.01,190.47,805.48,29.41297084,pfs,31
pfs,2,5/05/2021,6,0.031,0.03,7176.872024,12,1570.5,0.741906327,4514.5,2.88,6470,0.234606132,0.152242864,3.03,2400,28.95050295,0.94730995,6.64,6.73,1016,3460,6085,800.07,36.1849625,5742,0.94730995,0,617.72,190.16,807.88,30.56075043,pfs,31
pfs,3,19/10/2021,1,0.0049,0.005,0,0,1295,0,0,5.62,1011,0.030523698,0.120724346,5.41,35.9,2.904627767,0.74973045,5.62,5.41,35.9,1011,1295,787.89,3.686590472,0,0.74973045,1.8,721.18,24.06,745.24,3.874229419,control,4.9
pfs,3,19/10/2021,2,0.0049,0.005,538.0905377,0.9,13.61,0.989490347,1281.39,4.34,1391,0.048656481,0.093704246,4.64,48.8,3.649780381,0.835945688,5.62,5.41,35.9,1011,1295,800.33,4.560344334,430.65,0.835945688,0.9,759.52,38.95,798.47,4.36604965,pfs,4.9
pfs,3,19/10/2021,3,0.0049,0.005,627.8664351,1.05,8.437,0.993484942,1286.563,4.16,1493,0.051182086,0.088068182,4.42,57.3,3.607272727,0.812955155,5.62,5.41,35.9,1011,1295,800.21,4.507907583,502.425,0.812955155,0.75,757.06,40.96,798.02,4.437234584,pfs,4.9
pfs,3,19/10/2021,4,0.0049,0.005,717.552673,1.2,5.351,0.995867954,1289.649,3.97,1575,0.0532623,0.087797619,4.19,60.5,3.695401786,0.819550595,5.62,5.41,35.9,1011,1295,800.22,4.617982287,574.2,0.819550595,0.6,744.95,42.09,787.04,4.509058756,pfs,4.9
pfs,3,19/10/2021,5,0.0049,0.005,807.3981027,1.35,4.822,0.996276448,1290.178,3.82,1712,0.053055868,0.086713287,4.04,64.1,3.680979021,0.803690334,5.62,5.41,35.9,1011,1295,800.07,4.600821204,645.975,0.803690334,0.45,755.1,42.45,797.55,4.580096173,pfs,4.9
pfs,3,19/10/2021,6,0.0049,0.005,1076.369362,1.8,2.99,0.99769112,1292.01,3.38,2050,0.052315266,0.083333333,3.59,88.2,3.489166667,0.727514281,5.62,5.41,35.9,1011,1295,800.19,4.360422733,861.3,0.727514281,0,755.14,41.87,797.01,4.796011239,pfs,4.9
pfs,3,21/10/2021,1,0.0104,0.01,0,0,1456.5,0,0,5.5,2030,0.054797425,0.122006842,5.39,59.4,5.359760547,0.644823108,5.5,5.39,59.4,2030,1456.5,800.11,6.698779602,0,0.644823108,3.6,749.76,43.93,793.69,8.311985845,control,10.4
pfs,3,21/10/2021,2,0.0104,0.01,1076.490439,1.8,40.33,0.972310333,1416.17,4.31,2530,0.084622963,0.105418719,4.5,87.1,7.153714286,0.779850909,5.5,5.39,59.4,2030,1456.5,800.1,8.941025229,861.3,0.779850909,1.8,733.21,67.86,801.07,9.173181959,pfs,10.4
pfs,3,21/10/2021,3,0.0104,0.01,1345.579413,2.25,16.62,0.988589083,1439.88,4.03,2720,0.088890274,0.102519548,4.22,94.7,7.308618593,0.778447189,5.5,5.39,59.4,2030,1456.5,800.12,9.13440308,1076.625,0.778447189,1.35,728.11,71.29,799.4,9.38871473,pfs,10.4
pfs,3,21/10/2021,4,0.0104,0.01,1614.876942,2.7,6.173,0.995761758,1450.327,3.78,3070,0.092070463,0.105504587,3.98,101.3,7.786238532,0.810804289,5.5,5.39,59.4,2030,1456.5,800.03,9.732433199,1291.95,0.810804289,0.9,725.62,73.8,799.42,9.60310476,pfs,10.4
pfs,3,21/10/2021,5,0.0104,0.01,1883.976001,3.15,7.261,0.995014761,1449.239,3.52,3170,0.087674682,0.097861842,3.73,116.5,6.882623355,0.700975398,5.5,5.39,59.4,2030,1456.5,800.05,8.602741523,1507.275,0.700975398,0.45,725.12,70.33,795.45,9.818637531,pfs,10.4
pfs,3,21/10/2021,6,0.0104,0.01,2152.980877,3.6,6.253,0.995706831,1450.247,3.52,3310,0.100743712,0.109055501,3.56,126.3,8.819318403,0.878901217,5.5,5.39,59.4,2030,1456.5,800.1,11.02277016,1722.6,0.878901217,0,717.06,80.87,797.93,10.03448196,pfs,10.4
pfs,3,21/10/2021,1,0.0191,0.02,0,0,5175,0,0,5.82,3810,0.089556876,0.137701804,5.27,101.9,9.924169041,0.649112941,5.82,5.27,101.9,3810,5175,800.11,12.40350582,0,0.649112941,7.2,732.57,72.07,804.64,15.28881711,control,19.1
pfs,3,21/10/2021,2,0.0191,0.02,2152.980877,3.6,122,0.976425121,5053,4.27,4900,0.149165715,0.121067684,4.44,141.5,14.54628217,0.855098989,5.82,5.27,101.9,3810,5175,800.1,18.18058014,1722.6,0.855098989,3.6,684.81,120.15,804.96,17.01122602,pfs,19.1
pfs,3,21/10/2021,3,0.0191,0.02,2691.259733,4.5,49.25,0.990483092,5125.75,4,5120,0.157141615,0.116257089,4.19,154,14.70768431,0.843249053,5.82,5.27,101.9,3810,5175,800.09,18.38253735,2153.25,0.843249053,2.7,677.73,126.51,804.24,17.44168494,pfs,19.1
pfs,3,21/10/2021,4,0.0191,0.02,3229.471316,5.4,21.37,0.995870531,5153.63,3.7,5450,0.16694182,0.11556829,3.91,161.6,15.54277937,0.869646481,5.82,5.27,101.9,3810,5175,800.1,19.42604596,2583.9,0.869646481,1.8,669.18,134.49,803.67,17.87252602,pfs,19.1
pfs,3,21/10/2021,5,0.0191,0.02,3767.904907,6.3,20.29,0.996079227,5154.71,3.44,5760,0.167927852,0.116122841,3.68,182.2,15.71954894,0.858878557,5.82,5.27,101.9,3810,5175,800.06,19.64796258,3014.55,0.858878557,0.9,667.49,135.37,802.86,18.30241169,pfs,19.1
pfs,3,21/10/2021,6,0.0191,0.02,4305.854122,7.2,18.43,0.996438647,5156.57,3.25,6030,0.173207557,0.128913444,3.49,201,18.01307551,0.96150717,5.82,5.27,101.9,3810,5175,800.12,22.51296744,3445.2,0.96150717,0,662.82,139.73,802.55,18.73420819,pfs,19.1
pfs,3,19/10/2021,1,0.02943861,0.03,0,0,9280,0,0,5.55,4920,0.116745239,0.155879672,5.47,140.7,14.70724704,0.624160326,5.55,5.47,140.7,4920,9280,800.42,18.37441223,0,0.624160326,10.8,712.68,94.35,807.03,23.563252,control,29.4
pfs,3,19/10/2021,2,0.0294,0.03,3587.270251,6,185.2,0.980043103,9094.8,4.17,6630,0.209210754,0.130668716,4.34,185.9,22.14704074,0.837900037,5.55,5.47,140.7,4920,9280,800.33,27.67238606,2871,0.837900037,4.8,640.1,169.49,809.59,26.43160252,pfs,29.4
pfs,3,19/10/2021,3,0.0294,0.03,4303.863883,7.2,85.35,0.990802802,9194.65,3.91,7200,0.220582069,0.125564589,4.07,205,22.45973803,0.83151839,5.55,5.47,140.7,4920,9280,800.49,28.05748733,3445.2,0.83151839,3.6,631.3,178.87,810.17,27.0105127,pfs,29.4
pfs,3,19/10/2021,4,0.0294,0.03,5023.057024,8.4,35.72,0.996150862,9244.28,3.65,7270,0.227800277,0.126237624,3.85,214,23.29084158,0.844609153,5.55,5.47,140.7,4920,9280,800.19,29.10663915,4019.4,0.844609153,2.4,623.55,184.5,808.05,27.57588112,pfs,29.4
pfs,3,19/10/2021,5,0.0294,0.03,5739.202139,9.6,26.76,0.997116379,9253.24,3.43,7530,0.226754073,0.128091873,3.63,228,23.57146643,0.837174759,5.55,5.47,140.7,4920,9280,800.39,29.44997618,4593.6,0.837174759,1.2,622.14,184.02,806.16,28.15596884,pfs,29.4
pfs,3,19/10/2021,6,0.0294,0.03,6454.66695,10.8,24.2,0.997392241,9255.8,3.24,7910,0.228571076,0.128504673,3.44,252,23.83633178,0.829458106,5.55,5.47,140.7,4920,9280,800.63,29.77196929,5167.8,0.829458106,0,619.68,185.49,805.17,28.73723411,pfs,29.4
pfs,4,2/02/2022,1,0.0056,0.005,0,0,989.5,0,0,6.17,831,0.0399965,0.06763285,6.2,324,2.164251208,0.485064889,6.17,6.2,324,831,989.5,800.13,2.704874468,0,0.485064862,0,768.07,32,800.07,4.461776679,control,5.6
